freq,SPL
51.20129148872134,103.15153023140084
64.87726904764082,103.41577506842498
80.17350187730183,105.86165712863897
101.32064243245735,108.4608111470515
126.74652283902343,110.09504851953221
160.9139441837707,108.63349091813883
202.24235208458006,106.10549888031848
247.17708771624584,108.34784772331425
317.025940562721,107.85120676785269
401.4511852438623,108.67379945260014
497.41124698663907,108.78477233142573
623.0187536702451,109.3023140084598
805.8797007064917,111.2933565563573
994.6289819014293,114.85593431201791
1255.1084804265536,118.77481960686737
1626.0060968809294,119.39537198308035
2015.714233213028,119.04951480467777
2492.247630918142,121.03856680766359
3193.410800169632,121.40482707141079
3952.436413506008,122.48021895994027
5019.918782360062,120.66334909181387
6235.5439821743375,118.5409305797462
8085.157412113849,118.40009952724557
10151.820178483138,116.73500870863398
12470.090901548196,114.51057476984323
15658.492109513003,112.79472505598406
19855.692848907525,112.39910425478973
