freq,SPL
50.082751574569464,99.81704793178619
64.18465638122943,99.55007036618008
81.43948375416625,98.95961533154887
101.91149791152276,101.78398962443775
124.76257481860982,105.85363834542895
161.42855254218398,106.32550567068627
198.82449155094926,104.53385855018074
249.23160092056747,105.69676315571621
318.78480548771205,107.32201495626259
403.75225322848377,108.48533348050442
495.7932879057386,109.60125831286734
627.3116806726532,111.73376748806533
792.9238681461474,114.83546731421947
991.5849368906132,118.30596870774579
1264.8666979746317,122.56188084660171
1586.6766262273095,123.03250641573993
1952.192506296523,122.25620188195037
2472.1675385058884,123.55797621347166
3129.596058177619,125.18281409531167
3965.4446786118892,125.93076519771516
4886.1600299730735,123.72375065537128
6321.531676720732,124.28792185214823
7855.897051383484,123.83509478738375
9864.947078752399,123.290377769806
12139.806398395853,122.32946549297716
15869.791019722767,122.84789867270067
19502.398518533217,123.22539253290653
