freq,SPL
49.5725889397531,98.0891064054934
61.55933064526535,96.7259405803936
78.41301416511578,95.72370918208901
98.83097695085199,98.13396441264767
124.08155479630088,101.80145155910331
161.61241228000142,102.17791375760575
194.74762533378234,101.95051816749292
244.38765949081306,101.48623779344615
308.25226027774147,103.65702027811966
390.32293359756034,104.57057084689619
491.95911245726614,106.98082607745484
621.3261145599857,108.73253125682936
772.6476796441913,111.20179201987557
977.6361377521335,112.35481533453722
1218.217410007673,114.1655260463993
1567.3945752194727,118.49328855200655
1922.9265124751369,125.33292692745655
2430.7727292425557,118.2224152011134
3066.56283069295,120.33332949931564
3904.3666255938874,123.76220655386987
4880.916718564039,120.24378601580383
6096.711431713766,121.27621030353919
7942.251583917646,121.59280431557033
9703.874467358595,121.18666682002738
12061.464138188432,119.52416006257118
15864.806432255415,116.7276083780955
19796.136494296148,113.8078697047423
