freq,SPL
51.1774531011062,115.78476630121176
64.83857660388934,112.19304994550234
80.5412288212848,111.9083798166314
100.3598790124136,116.14990062191447
124.2669823342443,117.37385394627171
157.4654781095508,119.70090402000383
199.03296233947648,117.21164326473038
247.32617061447033,116.7529011989485
314.40455788127605,117.57132781945245
410.6811162807202,117.57805988331089
494.6403036747861,119.8458036801949
622.2986315079291,119.56145412579342
787.7728648595128,122.35269603128806
971.1206599821356,125.66551259857664
1240.4397866721233,124.22100403923831
1586.0088790570508,122.31230364813746
1972.9717033199372,133.3429505674168
2460.939021949896,125.10867474514329
3093.0202683643915,125.28851702250432
3907.779695653028,129.008142591524
4937.526455092041,126.69295377316149
6217.935518845647,125.94441238699748
7913.085089703882,126.2406231967686
9847.637444924561,125.08559338334294
12384.575059030718,124.9753157658524
15617.2875927622,123.58851061101493
19630.933423272665,123.71032890940565
