freq,SPL
50.6238870403057,108.9375
64.06879054208491,110
81.31509961874468,108
101.45393170627882,109.4375
127.41233663029068,118.8125
164.4417479813073,113.75
205.44180483923816,113.75
248.66767588826212,117.875
310.9920196150711,116.75
404.17644249767744,119.1875
504.8321781841497,119.4375
628.730096185739,122.8125
796.8186980132401,122.375
993.7587526156804,124.25
1256.0095763365748,126.75
1616.4412304727205,139.75
2013.2713634057573,128.0625
2481.3487881414353,127.6875
3167.965645041896,134.3125
4034.273685950796,128.6875
5029.335109135138,131
6294.594738855571,129.0625
8086.851276936102,128.9375
9970.478746833407,128.1875
12472.302236079431,126.8125
16244.258775188991,126.9375
19982.719035400823,128.625
