freq,SPL
50.437773322002286,104.84251968503938
62.14362226356199,105.55118110236222
78.6203685179219,105.90551181102362
99.25081302231987,108.74015748031496
122.07146966133195,111.45669291338584
150.71261534514124,109.80314960629923
196.0503280644303,108.26771653543307
246.960251061699,113.58267716535434
312.47142487445103,113.81889763779529
392.88413804576584,121.25984251968504
506.25170588697983,130.59055118110237
630.0090884701333,119.84251968503935
775.4255127557018,121.73228346456693
977.8938086699231,125.74803149606299
1275.346315180864,121.25984251968504
1528.7045227638505,123.50393700787401
1989.187556067231,121.61417322834646
2456.661857494949,119.60629921259843
3033.683667745786,117.71653543307085
4045.898955036932,117.5984251968504
4865.162509703605,116.18110236220474
6160.81987020724,115.4724409448819
7995.166041204934,116.65354330708661
9869.006683628748,115.23622047244095
12489.532152407586,115.23622047244095
15830.330373259025,113.46456692913384
20583.9629119648,112.4015748031496
