freq,SPL
50.55305161739569,106.2194744849367
63.97672800389925,104.94695785901882
81.0017825534453,104.28150884585415
100.5063324369537,106.70272900063082
126.26802247897778,110.69183608679698
160.01538333916594,111.24052229913872
200.12398906631628,109.20954222550228
256.384900204009,109.25196769232672
314.2958280476568,110.56060162527882
393.67307079618575,110.55318026081973
498.7186828917643,110.64656576359656
631.6501687740681,110.43641745999679
810.7948793920848,113.05888028102234
1022.9197265603386,122.66336278515563
1261.9252525123677,117.3950598450584
1632.0808092445843,115.05943276037651
2006.5856797756614,120.26341720849499
2535.264084747464,116.81557497021147
3249.6073760964514,117.51565701751855
4111.247332242789,115.83842864976519
5098.877179378191,117.65258119178867
6519.439564419346,115.06438033668256
8158.832951133282,113.89341271444651
10329.614180052655,113.1773747335524
12792.58625082781,113.0691465018574
16203.01463418186,112.90958716598706
20764.479651077745,113.35672437464697
