freq,SPL
52.10026898767682,109.14017517906365
63.96946090930023,107.82345866902224
79.46416929068255,109.1507114653952
101.17330369730435,112.7199582805632
127.1853083535403,116.11647385617437
164.35427900378644,114.85850512446652
204.52478640864746,112.04787092517108
250.45474267353504,116.9379849086323
311.6465073875172,114.29976266748969
407.13865716749604,117.46735347644234
519.358274761411,116.55388937963622
644.7307129127398,119.43284979938484
811.3874701845095,120.24318600270324
1020.8982283896605,121.57075808048019
1268.2738417756398,122.7255989187003
1651.6987634426303,133.24943327550793
2060.5413429295795,124.57679249901554
2594.4429463460992,124.2377156479816
3261.8028749541436,127.40434861272229
4217.107129049331,124.99696682666212
5172.371646140853,126.15148838347824
6521.035705350833,122.76646693841062
8312.3153755597,123.57712242313299
10210.48346706922,121.22593416417449
12867.127175143087,118.87538446802397
16634.378829700738,116.64041464011663
20692.955419197177,114.63436957886782
