freq,SPL
51.84779155235869,107.00406546440112
65.01589184169326,105.0724486604816
81.63426158546302,106.74276382084157
100.37942828042536,110.38743528267138
127.43393791637506,112.64950137252856
163.39327848064983,112.44414329893324
200.45197487702558,109.72375690607734
246.32279732172793,111.59213315264601
315.8639202863608,111.68282428159421
396.4451313481866,112.26762569929461
508.2870054638449,111.91424302442752
637.9352951670207,112.40036137461342
801.0515448332034,114.26804267000242
997.079491835669,121.76100628930817
1263.1169644777494,118.10208832829493
1601.8171217183,117.35432085895965
1970.3679553166596,122.03516452969178
2443.6636830685616,119.4624552625178
3168.116360754845,119.99687271969142
4016.706563161825,118.60766531151185
5042.499148811454,119.7845651342993
6324.185360717321,118.29702213419506
8106.439146915261,117.30219952048367
10059.203582699336,116.25907779978455
12487.476015697364,116.35081135550226
15837.917716375421,115.94843462246777
19873.793273804105,115.89179610132388
