freq,SPL
50.18324487528871,105.79866190259227
63.11036864407403,103.34368480372174
79.84662072362597,106.33857701254166
101.74329895292038,105.78331454881177
124.65368998422652,109.67890458262391
162.44800094183603,109.4731541210043
200.68306769942066,110.86856430301431
244.93757755595584,111.31423706865543
315.9572362341371,111.85870842425841
398.6879212289788,112.45365818565502
508.7797521648632,113.24836334860075
634.7382380884391,113.54356010647227
785.6088188312885,116.63892952207381
1002.2664428031393,127.1836406800796
1242.6884032053827,121.87897172729672
1579.1976473822126,118.87376801515552
1980.3023062539858,123.8188532649097
2544.0746082696037,120.66341334740174
3110.7555061661,122.75904654564638
4004.529502361902,121.45356226469389
5050.570613352496,121.59852281719863
6364.227759297109,120.94350255389558
8121.167620083068,121.68820891585334
10133.9612172164,122.18340087767679
12519.863039300122,123.6288098606748
15965.575427967835,123.77353061077672
20149.361503621923,124.51847677513729
