freq,SPL
50.74209435336046,107.94801923335893
63.922588637310994,108.14918527554875
80.89481573975117,111.28086407528576
100.28494744261191,113.76662521090945
126.30677864946422,114.067126640737
161.4249258022809,112.72871299677595
201.7891692990364,111.43972940216572
247.63302875176024,113.52803016500447
319.4656350059028,112.93475075056044
402.58046766865436,112.98691371129365
501.98043723723475,112.84028707451738
631.6804980677933,113.53813005489587
802.8186114347022,114.73276879569704
984.4540426275131,117.16874341526785
1248.9784565676796,119.15806525717092
1569.909046407339,125.3691410736777
2015.2066344814114,122.04401967696194
2474.9304757852437,123.78464658306862
3062.4575214734537,127.11475851361305
4045.458364421573,125.77670133635405
4932.7611964284,125.77884013656634
6252.9535632840425,123.14894763108072
7884.086856550897,122.9527721227196
9977.772078572947,121.06789502451699
12490.468021152656,119.13323141026147
16301.084923144499,118.29173234895713
20312.59591611307,118.44311187509406
