freq,SPL
51.131789578653695,106.42953540510787
64.55345650072763,107.43194560768924
82.31071686968707,110.38683934299121
101.71567239871848,111.91283771180707
128.43897906550177,112.39144030634077
165.80695251733638,110.39408092282596
202.88741652769892,109.7771202650857
250.73129659692884,111.16026201352493
320.1115530876943,110.49612136595213
404.21303911248265,110.97472396048585
510.49610938558305,110.97713782043076
637.9415740534331,110.88420421255134
812.6175910231442,116.64861148192713
1013.1472521345552,123.07946353791405
1296.528655556845,115.79629947955716
1636.1399362716459,118.03680039206937
2040.5087523529007,123.61051272579648
2554.091545728689,118.89854839240584
3224.736452076518,119.71048310115171
4074.0837627589135,118.71290061846018
5144.7096348961795,119.04864659261725
6500.953465991388,117.52725650187806
8213.207296736427,116.52967401918653
10155.989289851066,116.246155196565
12824.443228413658,116.67713891763982
16371.736557232043,116.25109263736142
20460.6671474401,115.92006466218761
