freq,SPL
50.13555872645282,113.52503916590135
62.47252359603718,113.0138836367565
79.73078870151706,113.20025930527792
100.93980219822502,116.51969099454377
122.32812967896653,116.81951272216519
155.56343149056462,118.39835773323968
196.26465440079235,118.06190913510883
244.7425135591133,117.26065582626545
308.96074292630107,116.69212900437576
399.357047341965,116.93717249203175
480.9528843698158,119.67381556912105
624.6475311603756,118.06223326670627
760.7623075873722,121.43773972232725
982.6139093065196,121.9728809896818
1214.2156441822317,124.7108205931608
1555.2086610414478,123.50472691912915
1879.2200391768108,134.94559991356488
2453.7655918105306,126.25498352331044
3094.8385581188973,126.03457403705903
3967.0326703552473,129.52871265733887
4904.134452093921,127.10226351898869
6109.993279267993,126.64912754578357
7901.203791501556,126.72011236562042
9968.454775204284,126.38366376748958
11972.679190611032,125.17432877748364
15512.672317997894,124.49105937010424
19553.848242005854,124.50272810761167
