freq,SPL
49.02766459447323,116.5956779547817
62.921655659568025,117.75099165442221
78.1565186868054,120.5879654096999
97.51729319473505,122.16264874816332
122.24816773313422,122.4149326023451
156.31000255966663,120.86464134923077
193.4360036539173,120.9960101517536
241.8705348868916,121.96960281554355
308.7336723216231,120.90018410216797
397.41462508639034,121.21397085726564
493.8100321214449,120.20326737790889
620.8998294232528,119.61402428754782
766.0747891030677,120.58692003461351
971.1776799703144,121.44099148019303
1235.9440617757325,121.2130997113603
1534.86773856601,124.11018253410535
1881.7753117566833,130.61380940489119
2402.2979826886362,125.75682252434851
3007.9104995027387,130.09721988303411
3855.6815515529124,135.34064708717847
4894.905249954291,132.0464959607868
6043.279574850328,132.83906450545047
7600.238836671876,132.18971234762205
9402.644428045134,128.65373111791249
12157.974452193395,127.70522745619587
15479.153018361083,127.35711755242845
19225.489772976627,126.4666322080064
