freq,SPL
51.41129061821522,106.68989547038329
65.03011492944268,108.31010452961674
82.29687030382811,111.18466898954705
104.07601981964443,112.2822299651568
133.07237709165918,111.49825783972126
166.17898797321817,110.29616724738676
210.019565072173,109.7212543554007
259.4313140453542,110.66202090592336
327.90006608569377,110.29616724738676
419.3924415322906,110.34843205574914
523.945498263352,110.19163763066203
662.2379855766463,109.87804878048782
837.9723530162023,112.43902439024392
1036.2867815504358,116.25435540069688
1295.210998435608,117.2473867595819
1656.7765859965918,117.56097560975611
2072.215042234114,120.38327526132406
2620.6621932563853,121.53310104529618
3276.190404981824,123.10104529616726
4238.855656233072,122.63066202090593
5295.371213090604,122.36933797909408
6534.417618956892,120.6445993031359
8454.987675344977,120.33101045296169
10432.916316159592,118.50174216027875
13179.898014555722,116.8815331010453
16651.858253318795,115.52264808362371
21041.008738446082,114.47735191637632
