freq,SPL
52.53410405377374,114.62511182346803
66.06390126935922,113.06573356195021
82.97131738280046,112.3156776502162
103.12917455463669,118.09415536007158
129.11186508323226,119.34042791113764
165.6149158765712,120.31748546294916
208.82276602518368,117.08550767854481
252.37285573233535,118.0072126136872
320.1878153507416,118.39048755032057
411.5948733728789,118.0186745191591
510.0572271859191,118.18557104517669
638.8915815850984,119.10811465632922
800.0619239103072,120.19252273743851
1001.3741862658715,121.60065975846132
1269.7987751922733,122.30766363500821
1596.963775001122,120.69433055017147
2049.519267027522,128.8476591620695
2539.372459879262,121.62246533472492
3179.6957567630543,122.76082823915314
4055.2858296626714,127.35285895333236
4996.582104378981,123.63472864171762
6414.740121875552,124.07223796033995
7943.145997708428,124.72472789622783
10218.64169346358,123.86732145519608
12398.598476902045,122.30710451766812
15958.676417469393,121.12596913672283
19737.334642203958,122.53382659907561
