freq,SPL
50.87381602276853,107.5152286740483
63.28218781987828,103.81727449714013
80.17897779337008,107.04282614453186
101.72219012108413,108.60472356065219
125.96542951558637,110.54172726385683
161.796282561971,111.62090707604814
200.22828287630176,114.36290476212604
248.56447803924502,113.18726506488741
319.5693485852398,113.08578703553127
400.06527111498883,116.36472616265294
501.9959541931169,116.74568695143088
629.492841041016,117.93164172308208
798.4256272390365,119.81553673235172
987.6555189119114,123.09419707367846
1247.4098852436564,130.2910523699116
1588.410467173636,127.23765095089189
2024.4478758695336,123.05725795584964
2503.499598059893,126.71158215585056
3111.317961654266,124.14061955496496
3997.187236036708,124.95146803953185
5021.194967449321,123.9371059246628
6305.10620484399,123.40574019951771
8207.626989181166,122.71421203518278
10302.334838700504,122.66584269976165
12775.698653703508,122.83185964064512
16413.958869754297,123.58904185968713
20604.807536204793,123.43333999321622
