freq,SPL
50.80357484199876,114.53608247422682
63.64941586932308,112.21649484536084
80.91620307350703,118.60824742268042
101.3229150276677,114.89690721649487
124.43327985130281,119.63917525773198
159.6881266027295,121.03092783505156
202.3344781874842,118.60824742268042
253.87514111681043,120.2577319587629
315.6105031591435,127.37113402061857
409.209390520876,125.97938144329899
502.9256119726363,132.73195876288662
623.8146922762398,133.8659793814433
809.0047333255964,133.09278350515464
1003.4080451369864,134.07216494845363
1274.0012001785756,137.11340206185568
1614.2362837635956,134.69072164948454
1981.7277831128138,138.50515463917526
2509.455641672923,134.48453608247425
3180.991757668298,133.1958762886598
4034.4280709318546,133.35051546391753
4999.619895190758,132.0618556701031
6266.834414899723,131.03092783505156
7943.236018738588,129.53608247422682
10069.255806734516,128.35051546391753
12762.074968796525,126.70103092783506
15998.644325127107,125.97938144329899
20274.399397523892,123.96907216494847
