freq,SPL
53.26983705697732,111.96281307269396
65.43673546246664,111.50580329871718
82.50172746814552,114.60636835675015
100.95396866917774,115.8502596212584
127.99951022668922,116.47678680513133
163.55093219416818,113.70151191203422
207.366183756216,114.32803909590714
254.19200192675967,114.79879352474038
312.68929377213635,113.72327428222357
412.2395582025563,112.18616371411119
489.0697484527113,112.0372632864997
644.0940651844404,110.96403481979229
814.9254830766874,112.51832620647525
998.5944004536677,113.14370800244347
1254.594443658906,117.79054673182648
1603.6175264041403,114.86064447159436
1966.4253251797443,115.1767715332926
2546.3932443940043,121.52565668906536
3050.8631303211578,117.04718998167377
3999.5937652659404,117.9841172877214
4930.413264807001,115.98083384239462
6052.267891410429,115.83307880268782
7711.539931854049,114.29482284667074
9829.168926489896,112.60193952351864
12091.158914105856,111.5264202810018
15422.296669979243,109.52428222357972
19671.16934501408,107.52214416615757
