freq,SPL
51.61062643390908,103.73999999999998
64.53957288305193,105.3895652173913
81.71548220384628,108.79217391304346
101.67575156633033,105.70260869565215
124.78831284775343,109.6278260869565
162.5711501476473,110.04347826086953
203.0323387774839,110.46086956521737
251.0503721895788,111.4473913043478
316.9884791918445,112.24347826086955
404.3936689694409,112.80217391304346
510.5305545541755,113.45608695652172
631.273256796034,114.44260869565215
798.7539953037989,117.22913043478259
1032.3995963893683,130.15695652173912
1281.0474531864413,124.46086956521737
1642.0686296806837,119.52173913043475
2042.1467921514904,125.9582608695652
2566.6672267223566,122.39434782608693
3210.7662974193,124.37565217391301
4087.8975211112015,123.03869565217389
5162.096119538766,123.92956521739129
6504.552020086095,122.78260869565216
8037.674872036973,123.15304347826084
9934.143628955522,123.71304347826084
12805.345609706646,124.08173913043476
16336.242587532573,124.64043478260868
20193.76934043795,125.34260869565215
