freq,SPL
50.58112770366937,107.97580065911778
64.07059834057826,105.05920441101908
79.7235318692365,104.14959016393442
99.60918611415372,106.62445073516983
124.61853551493259,108.58310799391582
158.08739576916625,110.0833931891161
201.21924334937694,110.2644921412878
250.30556695650804,109.46958974142301
317.8083993385127,110.62573939496366
393.7239379455446,111.43680285617711
506.1558558437964,112.70813968227141
633.6085428772238,114.43737324657764
801.7855445754169,116.91270914314686
975.3309809516239,119.90282237620414
1241.9794674401585,119.91185355754604
1575.998397316891,121.29742690552644
1940.2470068566008,124.5747950819672
2483.166926192537,137.60504689876626
3099.1560964284517,125.5100768970762
3939.5382999832323,126.20737916173735
5016.701795263569,131.2068510224776
6375.039001154027,127.02842445496027
7959.372380768888,129.79006464424538
10176.9061170206,128.19312996450904
12543.34794951399,126.02121007267195
16073.15248047898,123.56393653878654
20087.69550581535,120.93364458340373
