freq,SPL
50.30545975152601,110.11494252873564
64.6813048652534,113.73563218390805
79.61926852947059,108.73563218390805
100.02924902290472,109.65517241379311
125.27980763922018,114.2528735632184
157.62494369008516,113.44827586206898
200.5959384509681,114.19540229885058
251.91940156894688,115.57471264367817
316.713658969082,115.68965517241381
397.5332192216064,117.70114942528735
505.2169482010334,120.05747126436782
626.489357558041,121.37931034482759
807.4480362926193,122.18390804597702
999.8537869591091,125.17241379310346
1240.2216000441356,126.14942528735634
1620.6556019798477,140.6896551724138
2033.1270480544927,128.33333333333334
2495.728564841847,126.60919540229887
3112.6548542439514,136.14942528735634
3987.169301378477,129.19540229885058
5064.496948503607,132.18390804597703
6380.455995478494,129.82758620689657
8231.442781790385,129.48275862068965
10092.546569989092,129.13793103448276
12535.921461135911,128.5057471264368
16376.485240227483,128.39080459770116
20047.864521019972,129.8850574712644
