freq,SPL
51.40285853509942,113.56067367208865
63.684629939437855,113.1124226284727
80.2893079467002,115.3460280902342
100.24462492587925,116.7698698307594
124.06693371067708,116.87807686771266
162.43547002118513,116.93754755392871
201.51343966442235,115.78107713504286
249.14178106424308,116.44574225256532
319.21702014942815,116.04918875568075
403.8217645716207,116.46165868103394
512.7887799500028,114.85064467704456
635.3704319863998,114.35180653519504
793.4373427698944,115.6744740792531
987.7363980632398,118.6665158650188
1247.041936814392,120.14131485327684
1596.6737592244467,126.11910588332064
1965.360325283835,123.1411297785272
2504.1199228036935,125.72921507742292
3152.2464544924533,128.77221411092145
3958.890269750197,127.05965576096567
5008.622211288875,127.42153858808528
6295.666644554471,125.25369635402743
7799.162243469588,124.85603240864504
10244.03651994646,123.1955417549199
12849.604396030523,122.14061568200044
15577.962060502032,121.28692755351744
19753.4300053637,120.43472002303152
