freq,SPL
52.6162544944731,118.33333333333333
67.74984239248965,113.88888888888889
87.05922862025345,110.92592592592592
106.22691471839245,115.74074074074073
129.54893958161495,120.92592592592592
171.0980854513391,127.96296296296296
211.9720791281367,121.66666666666666
260.8170502218081,120.37037037037037
320.1851860086578,120.74074074074073
393.56605783562395,120.18518518518518
523.7641903371654,121.66666666666666
642.822143935522,122.22222222222221
821.2248473903633,123.5185185185185
1006.8764668923657,124.81481481481481
1237.6350284724838,124.25925925925925
1695.4184148149802,134.62962962962962
2099.90755653399,128.5185185185185
2487.2709871716133,124.99999999999999
3289.99900947098,130.92592592592592
3888.0033584154316,129.07407407407408
4967.042586803332,130.37037037037035
6366.520127228248,129.25925925925924
8147.886554289256,129.25925925925924
10456.837346614162,127.22222222222221
12833.803314442672,127.77777777777777
16462.29196595888,126.1111111111111
20235.162759236176,125.55555555555554
