freq,SPL
49.930026171564606,101.99781341107872
64.75910632590156,100.60724698042483
80.34708984463916,101.44533527696794
101.46188564944215,104.46626405664307
123.10673890669949,106.51155768429823
159.27147353728319,106.93211162015827
202.89658932182726,103.5908996251562
251.3171520864607,105.63640149937527
318.5817401931104,105.87099125364432
404.4180094920416,105.08392336526448
496.2926997847104,106.3862973760933
629.6074119105288,106.06361932528114
795.5734330681822,108.62015826738859
994.8983333049957,111.22303206997086
1269.1484548860549,114.38338192419826
1608.3195640477616,114.85016659725115
1976.5980717016348,115.08444398167431
2448.4628367106598,117.08350687213661
3105.1789296255115,116.9930237401083
4020.976440643353,116.7634319033736
4847.833421823433,115.92940441482716
6371.188635692393,112.44918783840068
8076.425925593634,112.68377759266973
9965.853710563932,109.9923990004165
12390.821400964875,109.29800083298626
15915.950132789594,107.44294044148272
20210.683818978614,106.42367763431903
