freq,SPL
49.579787007921645,117.30389412309833
62.908644156750626,119.01512665070663
81.39746093687607,122.20562398640824
102.02968423624492,123.91613251988574
125.7046378674969,123.43583481349913
161.35285797790124,121.58936018225347
198.51055914100428,121.54693412618738
249.4482501788975,122.49116727160401
307.6035552460717,121.73719978376711
392.45604809581226,121.75167966638352
496.85695015843413,120.3970866476176
620.9731526486487,119.2607054598811
781.1474683429711,119.87653486755735
983.5113251710418,120.21869449378332
1225.7028713695597,119.95805660668779
1581.2899351660703,120.3016642211754
1977.354969677158,126.50108116456872
2406.044057752987,122.35216039848639
3072.7554274069325,125.81560352150747
3847.8571070400126,131.5771488145803
4875.361190667258,126.2262529925091
6126.375963397537,127.17048613792574
7740.2660480008235,130.1953336164955
9537.164206354882,125.93766893196388
12365.392109649107,124.74872577032977
15577.074831880876,124.92668352768555
19741.929895494035,123.24368677117927
