freq,SPL
49.87526272111707,101.77453027139876
64.06879054208491,100.2713987473904
80.04298254193486,101.58663883089771
100,100.20876826722339
124.93287584281305,104.46764091858039
160.48633766503426,105.21920668058456
200.50019697973497,104.84342379958247
247.0297419541785,106.47181628392485
312.9451879508045,107.59916492693111
402.00328988912526,108.85177453027141
502.2342710412042,110.85594989561588
618.7864363464613,113.42379958246347
783.8984734873385,116.86847599164928
979.3469066156433,117.62004175365345
1223.526254912552,118.55949895615868
1550.0022417437342,120.81419624217119
1991.1026739112338,130.14613778705638
2487.5418315004476,127.13987473903967
3107.757547886495,123.56993736951985
3937.0067840222655,126.26304801670148
4850.657428666616,126.13778705636744
6231.060005164998,125.1356993736952
7893.706357070172,124.44676409185804
9861.83436247472,124.19624217119
12493.287584281305,122.75574112734866
15608.223466355741,121.75365344467642
19230.382180854995,120.25052192066806
