freq,SPL
51.700454848166935,105.20000000000002
64.55824130385082,104.95
81.86681421901059,107.60000000000001
103.1330224641791,105.80000000000001
128.2387640452614,110.20000000000002
162.23513986510068,111.25000000000001
204.75755526773264,110.7
253.6595441966049,112.60000000000001
324.03790316198535,112.70000000000002
405.3161239584013,113.60000000000001
506.79336203788915,114.25
648.5093830101359,115.5
813.3430350732235,118.20000000000002
1037.8516155628192,132.55
1298.9456572421848,126.35000000000001
1626.6883180567877,120.55000000000001
2056.4013982764823,128.6
2552.4457584110187,124.30000000000001
3194.3318532973053,125.55000000000001
4069.1228819671737,123.75
5148.619785005244,124.9
6424.3040481343705,124.15
8401.325786230638,125.05000000000001
10259.143654700098,124.75
12688.604145496643,125.55000000000001
16770.308925223955,126.10000000000001
20726.29804953225,126.4
