freq,SPL
50.906020562006866,105.0465916847197
64.281174854591,104.17633617235956
80.56271194005151,105.51777606315102
99.55002390890338,104.40758821260052
125.37145113068061,109.16238834317595
163.95973849086784,110.45486245066326
202.49164035721242,108.96007062943288
250.83188065842108,109.58060064694186
317.6462943343849,110.72951598065109
401.7911403113528,111.06114787666557
503.14656589553556,111.82568181143722
643.4269878076076,112.34939312104935
817.2151510083362,115.56555479716295
1020.8506794137423,129.59937086387512
1293.1294005700267,123.44058818292429
1624.208941094131,118.82044395643528
2051.5176556812216,125.64249042941508
2526.8983245674367,122.27275425112028
3240.4793111921563,124.7675609104668
4171.2184176543215,122.40651986823752
5224.1596518046435,123.26720479567913
6597.667885751325,122.49310027598895
8253.52485457068,122.53650176573582
10214.088865319387,122.483974834555
13053.810565128922,122.57500667715226
16864.125468216,122.76196694067721
20643.141812943573,122.51736059589874
