freq,SPL
50.67688011424664,103.87209530802403
64.09427501257258,103.02967000010341
79.59129856472768,103.49793685429744
101.28452325146452,105.54101988686308
125.4863962379022,106.79607433529478
160.84885957388286,106.34766331944112
201.53606377991088,103.73434542953763
252.23877305945894,106.49802992853965
317.5067029665491,107.29474544194753
404.5847646279633,108.87886904454119
500.68742922955425,110.52731729009173
646.1068609110174,112.76771771616492
824.0899966908516,114.02401315449289
1018.0924377982515,116.26255209572167
1637.122203575658,122.77464657641912
2050.8464817110194,120.22689431936874
2595.9369210517307,124.10581507182228
3299.5487847884547,121.55868330972004
1272.1638697441695,129.5835444739754
4165.207069072281,121.37191433033081
5113.265046684243,120.79051056392647
6489.285212201153,118.76790386464936
8302.15571220141,118.9751491773271
10380.436146761083,117.08305324880813
13086.349519714082,117.35524369939087
16343.566946706947,115.85654156799072
20485.524960776092,113.11209241238093
